User_ID,Age,Social_Media_Hours,Exercise_Hours,Sleep_Hours,Screen_Time_Hours,Survey_Stress_Score,Wearable_Stress_Score,Support_System,Academic_Performance,Gender_M,label,Cluster,PCA1,PCA2,Fitur
1291,13,4.327670817,0.155162648,4.618222786,7.27286724,5,0.095185592,1,2,False,1,1,-0.43841613417624914,0.2012431147180559,2
1292,17,4.841844983,0.633114991,9.426782551,5.256145071,1,0.864214791,2,2,False,4,5,-0.45198017103571125,0.45136609605924244,2
1293,17,6.481021273,0.222992617,7.411625281,4.437116963,5,0.799069829,2,3,True,2,2,0.5900318570195712,0.3694268694046698,3
1294,18,0.18358384,0.866742947,8.682029486,8.240584428,1,0.35656106,1,3,False,1,1,-0.42615236368190995,0.2100859953782901,3
1295,15,6.539942214,1.882317023,8.766647206,6.468941601,4,0.689276804,0,3,False,3,3,-0.5744867864768487,-0.391437293728794,3
1296,14,6.185851491,1.698557953,5.538883158,11.1051601,2,0.186951344,2,1,True,2,2,0.5776412497338498,0.397438675940511,1
1297,13,3.098471168,1.836449465,7.175046719,6.916387161,1,0.8133933,1,3,True,0,4,0.565949824079539,0.13569422801140013,3
1298,18,0.857942849,1.647753814,9.762878509,7.117949167,3,0.657339022,0,0,False,3,3,-0.5792499413646165,-0.42232508385517364,0
1299,15,0.909354499,0.819086387,4.537807269,6.167232811,5,0.438829379,0,3,False,3,3,-0.5694953671409027,-0.4131971911004328,3
1300,14,9.23223747,0.733522492,8.098299388,9.89262997,3,0.864517316,0,3,False,3,3,-0.5755088732118252,-0.3674910721722775,3
1301,14,6.892793212,0.411179051,9.773584468,6.248391981,1,0.139234501,0,1,True,5,0,0.339945027099411,-0.7113597566988139,1
1302,18,1.271026138,2.547212625,5.803462648,4.693419997,3,0.845785632,0,3,False,3,3,-0.5647591577842139,-0.40983092910980207,3
1303,16,3.567231693,1.849438076,9.168687528,10.62030874,5,0.023886407,0,0,False,3,3,-0.5834852953377477,-0.4383944622289329,0
1304,13,5.924829939,0.559533038,9.601945272,7.968282214,2,0.753200404,0,0,False,3,3,-0.5888945536983295,-0.36396156201103247,0
1305,14,8.355717051,0.531628139,8.482517256,7.915102198,3,0.573364077,0,0,True,5,0,0.33125870712955174,-0.7318508783810909,0
1306,18,0.436609287,2.619106805,5.387969874,8.108222072,4,0.696723273,0,3,True,5,0,0.34706573354771897,-0.776450878654694,3
1307,18,2.366331315,2.228192591,6.004004313,9.188397482,5,0.412344526,0,1,True,5,0,0.3409346004649614,-0.7966396478909918,1
1308,15,8.897489903,1.97819724,4.214855767,5.130679893,5,0.864441126,1,1,True,0,4,0.5664690978024561,0.07581449019934564,1
1309,16,0.091655502,1.220592323,8.988719405,2.338443708,4,0.313149024,2,1,False,4,5,-0.45912770166035766,0.4088335559632283,1
1310,13,2.013991028,0.785926693,9.097667119,10.10593161,1,0.274955285,1,0,True,0,4,0.55607063654715,0.1157472895069182,0
1311,17,9.59024176,2.938352289,7.79626186,3.289050539,4,0.301750646,2,1,False,4,5,-0.4535183104917448,0.40743850881426463,1
1312,15,6.134018465,2.391718725,6.115167108,9.218197372,1,0.774363843,1,3,False,1,1,-0.4352603627479049,0.2400155268985526,3
1313,14,2.616713666,0.905337669,4.460866166,2.823152983,2,0.495291731,2,3,False,4,5,-0.4493601389780887,0.4570268730347297,3
1314,14,0.669910944,2.542694389,8.518345659,5.75307842,1,0.537085326,2,2,False,4,5,-0.46297927055839205,0.45848339814610667,2
1315,15,0.281913404,2.276795846,8.359157162,2.630260698,2,0.831655418,2,0,True,2,2,0.5703689086400151,0.39494299951281636,0
1316,18,2.447450796,0.89124165,9.47561513,7.222136796,2,0.833365552,1,2,True,0,4,0.5736935308250984,0.0860127392879674,2
1317,14,8.814858196,1.279658563,8.383192126,8.531357728,4,0.161738105,2,2,True,2,2,0.579275726753152,0.38772088029851776,2
1318,16,4.159136543,0.557860336,8.972169653,3.714331412,2,0.549767673,0,0,True,5,0,0.3387116482529242,-0.7379591475958243,0
1319,13,7.203333692,0.333157333,8.475727707,5.716276184,1,0.126018206,2,0,True,2,2,0.5762167064189013,0.4220631278379487,0
1320,16,9.182850354,2.168286099,7.78412313,11.30239491,3,0.868528471,1,2,False,1,1,-0.4408752153525226,0.21171039211694714,2
1321,14,4.080404616,0.802535572,6.561798365,6.423891171,5,0.837005702,1,3,True,0,4,0.5668461944480169,0.08845075502834479,3
1322,17,1.91277371,2.460178097,9.412703852,10.02543569,5,0.849348858,0,2,True,5,0,0.33285531260689316,-0.7782394352532294,2
1323,13,5.171179309,2.986826135,7.905811431,11.27184745,1,0.7048585,2,0,True,2,2,0.562616406048391,0.4163631444658524,0
1324,13,9.080836871,0.229859442,6.390131932,11.74345825,3,0.466877306,1,3,True,0,4,0.5695948491604276,0.11594585292325804,3
1325,15,8.043744141,1.419105375,4.500815771,10.9832202,2,0.404721226,2,2,False,4,5,-0.4532724059922803,0.44316864980903153,2
1326,15,0.658298434,2.406187678,5.744229135,5.174053292,1,0.395224564,0,2,False,3,3,-0.5711752096292572,-0.376558652958892,2
1327,17,6.925728001,2.36685269,7.262360409,11.62572886,2,0.066212789,0,2,False,3,3,-0.5672479048059779,-0.40342745523577933,2
1328,18,5.718975225,2.279991475,5.65381222,10.12395242,4,0.948870286,1,0,False,1,1,-0.4428135654825971,0.17346612190939747,0
1329,13,9.074631763,1.046984806,5.327412088,10.37175584,3,0.450275657,2,2,False,4,5,-0.46010293314845757,0.45126554670754176,2
1330,17,1.224814169,1.361559767,7.164361085,2.151729842,5,0.930114899,0,0,True,5,0,0.3349928886338339,-0.7785922860041838,0
1331,15,5.340361132,1.784905072,5.018922075,11.54238863,1,0.879257539,0,3,False,3,3,-0.5713643206246124,-0.3638447647847166,3
1332,15,8.794626935,2.921821751,8.80246038,9.780902238,5,0.828610388,1,1,False,1,1,-0.4514528967724421,0.19237936436619751,1
1333,13,4.100237867,0.982641813,6.906208908,9.679674965,2,0.588308885,0,3,False,3,3,-0.5764044822045026,-0.3606172544441827,3
1334,16,4.819949177,2.769431663,7.443176644,2.815247309,2,0.101555886,1,2,True,0,4,0.5770393739113745,0.09143590606903754,2
1335,14,0.704606777,0.808070755,4.884299606,4.325685411,4,0.32391145,0,0,True,5,0,0.3343429089998864,-0.7562382674693355,0
1336,15,2.781436404,2.967223396,5.947458014,11.62261665,2,0.603586209,0,2,False,3,3,-0.5788329295394653,-0.38830266236533284,2
1337,18,3.245066492,2.01079106,6.4605381,7.006770748,2,0.013455808,1,3,True,0,4,0.5859062522360202,0.07489520915573641,3
1338,18,9.451224487,1.390534441,8.849276983,5.978580182,5,0.042630914,1,1,True,0,4,0.5766489256498698,0.04619111820614183,1
1339,15,2.826673605,1.840171284,8.620957139,10.39940817,5,0.677663382,2,1,False,4,5,-0.47109085648688426,0.4058259068552473,1
1340,16,4.608687353,0.817593507,5.337864849,2.873404141,1,0.888202852,0,0,True,5,0,0.3422539760636465,-0.7240558087955844,0
1341,16,6.713044236,0.822521573,7.69707449,6.169420163,1,0.855163129,2,3,True,2,2,0.5895621776944405,0.41929569035589215,3
1342,17,1.621833724,0.340663632,5.460738147,5.757007744,2,0.168145276,2,3,True,2,2,0.597694257636132,0.3845316714977574,3
1343,18,4.864423871,0.342150893,9.929482934,5.49851387,3,0.911233453,1,0,False,1,1,-0.4400504087399085,0.1942362186585212,0
1344,17,7.385390395,1.043015224,9.712743269,5.076922437,1,0.696302201,0,0,False,3,3,-0.5737010567932658,-0.38084647399321053,0
1345,18,8.66855213,2.288566434,7.379588323,4.100749568,2,0.716325954,1,0,False,1,1,-0.43464392142781666,0.20192590955650858,0
1346,14,6.262592747,1.823913503,8.193415431,3.72910803,5,0.304041201,0,2,True,5,0,0.3378139355572607,-0.7519100455470762,2
1347,14,6.690535153,0.307753681,8.808582293,8.404061169,4,0.715996776,1,2,False,1,1,-0.4438979747410559,0.2181627434854984,2
1348,13,1.262834726,2.556709575,8.32599052,11.19394841,5,0.709772278,0,0,True,5,0,0.3151867279180881,-0.7608628857709527,0
1349,17,9.457764972,1.804102881,8.198972146,7.088516452,5,0.594665526,2,0,True,2,2,0.5767292661599658,0.3527521841076689,0
1350,15,1.325740775,2.88256673,9.751324048,4.979745523,4,0.357288403,0,1,True,5,0,0.3307379393793346,-0.7606042604996606,1
1351,17,7.746729372,2.010556402,7.578736638,3.591601977,5,0.811014438,0,1,False,3,3,-0.574222504571537,-0.42106989775004794,1
1352,15,2.648163218,0.525524591,7.817816031,10.30143365,1,0.937517938,1,2,False,1,1,-0.44135258415436995,0.23870846152605085,2
1353,16,9.335931437,1.421350087,9.095612503,11.71492056,5,0.869888425,0,1,False,3,3,-0.5832708864469398,-0.4147983320288572,1
1354,17,7.199595394,1.945492793,8.019345207,5.491554015,4,0.242979194,0,0,False,3,3,-0.5741319796675044,-0.4240298934866715,0
1355,16,7.53813713,0.084794103,8.397595732,4.909504256,2,0.445673829,0,3,True,5,0,0.3528576400909589,-0.7230686462775002,3
1356,14,2.190591731,0.044730792,5.405012117,8.01492953,2,0.342414352,0,0,False,3,3,-0.5786596841569137,-0.3836881115367068,0
1357,14,4.430399766,0.388209002,6.227601545,9.75328981,2,0.70747955,2,1,True,2,2,0.5752649854576978,0.4074543923785556,1
1358,13,6.178131946,0.754993305,4.883808074,6.554028035,4,0.831490338,1,2,False,1,1,-0.4426416301428128,0.22443517887739728,2
1359,17,7.699736182,1.288647371,7.034592654,8.300731499,4,0.215796132,0,0,False,3,3,-0.5732425645428013,-0.4251523578821513,0
1360,16,1.039593759,1.462321421,6.734364404,9.16549068,1,0.947275535,1,0,False,1,1,-0.4461428319651937,0.21902013492441108,0
1361,15,9.623653165,0.414082827,9.982976886,11.60592288,4,0.677329133,2,1,True,2,2,0.5724897921349038,0.38521023826416073,1
1362,14,8.902206706,2.020174737,7.667251917,3.650373305,2,0.218447872,2,3,True,2,2,0.5881961587544143,0.41638605075657137,3
1363,14,2.703485905,1.788414185,8.718668939,11.97382494,4,0.371094611,0,0,True,5,0,0.32317638142652827,-0.7589203366928017,0
1364,15,8.22760243,0.883392297,6.004088025,5.921566552,3,0.104606858,1,2,True,0,4,0.577599445688849,0.09350781981376297,2
1365,16,5.18323923,0.04097965,8.989271988,9.232001427,5,0.597068985,1,2,True,0,4,0.5679529927417305,0.0685803969684898,2
1366,16,4.618064816,0.232943746,7.690509799,7.72414378,1,0.169191523,1,3,False,1,1,-0.4253403471067318,0.2295803562698115,3
1367,17,3.144341058,1.175084327,8.18195399,6.86668617,2,0.693089938,2,1,True,2,2,0.5816175704153642,0.38477044908127206,1
1368,17,5.809685866,0.461923053,5.766584668,8.980753687,2,0.737246743,2,3,True,2,2,0.5926277377962593,0.39526849843864525,3
1369,18,7.298891177,1.130458818,7.29183035,5.957538502,3,0.479334818,0,2,True,5,0,0.3520504608445938,-0.7571513586743561,2
1370,18,4.10932905,1.884547814,7.80422184,3.261099813,1,0.093816771,1,0,True,0,4,0.5775419894894765,0.08020267710991189,0
1371,13,6.29219193,1.641712284,7.534568055,6.888933831,5,0.61087319,1,2,False,1,1,-0.4472778131501899,0.20994637793529336,2
1372,14,6.993129212,0.693527649,9.491162269,7.219158707,1,0.372205252,2,3,True,2,2,0.5850085758647375,0.4286712163826349,3
1373,17,7.11121817,1.031467474,9.389635987,4.019021534,1,0.949647471,0,2,False,3,3,-0.5674005354960587,-0.3687267693372833,2
1374,16,0.519660981,1.842093595,9.825904347,11.35619356,2,0.513205707,0,1,False,3,3,-0.5824829312101083,-0.3983955374459946,1
1375,15,8.597478057,2.582565084,8.004568036,4.274756466,4,0.072266069,0,3,False,3,3,-0.5673059328218935,-0.39785304977431646,3
1376,16,4.582533148,2.259640316,9.831484781,6.092275941,5,0.636049083,2,2,True,2,2,0.5760910864510383,0.3637445351702285,2
1377,14,2.624160817,1.660200081,8.994868,3.549296868,1,0.779353703,1,0,False,1,1,-0.44892586351045605,0.23945756823370423,0
1378,18,2.417645075,1.086878995,5.624992842,7.357966462,3,0.160502809,0,0,True,5,0,0.34590887481439914,-0.7782017185161798,0
1379,16,4.830141128,1.095153833,6.564614017,5.076376081,2,0.449057364,0,3,True,5,0,0.3517379631197032,-0.7302632927919235,3
1380,13,8.868315395,2.638251931,5.430354653,6.8927252,4,0.743196953,1,0,True,0,4,0.5555059867440063,0.09399007239626558,0
1381,14,3.783475817,0.117730728,4.025182965,4.246169165,4,0.020493615,0,3,True,5,0,0.3515349550801228,-0.7431724073684696,3
1382,18,7.497257468,2.963947933,5.128292519,2.537751279,2,0.028969796,2,0,True,2,2,0.5918999498950049,0.3663668627321001,0
1383,15,0.96818731,1.993126233,4.024363518,9.792266511,1,0.676912067,0,2,False,3,3,-0.5735336974115928,-0.3760135479891692,2
1384,18,4.760567022,2.043413097,8.319030768,8.41086284,2,0.725126498,1,0,False,1,1,-0.44045335689423837,0.19489163747352745,0
1385,13,9.916861404,0.113993512,6.553205786,5.407393557,4,0.845869437,2,2,True,2,2,0.5783118938088191,0.410607602716963,2
1386,14,7.704378028,1.816587825,5.875448362,2.474942247,4,0.399599816,0,3,False,3,3,-0.5679190488878143,-0.38492443784589614,3
1387,15,2.105284884,1.45433418,8.570325347,10.65575063,3,0.389776665,1,0,True,0,4,0.5574909739092261,0.07820373439780917,0
1388,13,5.014414737,0.317336721,8.994920648,3.697950049,3,0.552367973,1,1,False,1,1,-0.4455252596993783,0.23215769722477686,1
1389,18,2.336247636,0.833766032,9.851797232,11.30742218,4,0.757326955,1,1,False,1,1,-0.4427542644416109,0.1760830135835949,1
1390,13,4.095609273,2.670943369,7.852081508,6.785953786,3,0.640992197,1,1,False,1,1,-0.45175298787048707,0.2232543584499178,1
1391,14,7.800840237,1.649965248,6.769173751,5.403867099,3,0.327323304,0,0,False,3,3,-0.5796369508227586,-0.3884626397240828,0
1392,17,7.712248153,1.240249726,5.83158581,9.417594769,3,0.346547256,0,2,False,3,3,-0.5648975418580306,-0.4057428411193457,2
1393,13,2.281003779,0.218046468,5.333909255,10.76839406,4,0.763004936,2,3,True,2,2,0.5760892458942574,0.3983575312311817,3
1394,13,9.222233182,2.142364582,5.277555703,5.707135636,1,0.534646662,2,0,True,2,2,0.5748350197798794,0.42398883355586775,0
1395,18,5.925681828,2.10855247,6.455136248,6.073437522,1,0.097976176,1,3,False,1,1,-0.4190098315471974,0.2111316756469308,3
1396,18,3.79924291,1.842130821,9.950718132,6.331582193,5,0.152994954,1,3,True,0,4,0.5777067699248871,0.048221689385744754,3
1397,15,5.019355808,1.530787939,4.005122185,11.22323061,3,0.851190376,2,0,False,4,5,-0.4665217463648194,0.42588692718638815,0
1398,18,6.050712534,1.301353207,5.183235383,8.925639915,1,0.998803432,0,2,True,5,0,0.3502456977119124,-0.7337077668549414,2
1399,16,5.598905318,1.779813279,5.130357894,4.47646117,5,0.335682906,0,1,False,3,3,-0.5716967633111399,-0.4247513304306596,1
1400,14,4.864050355,0.700186355,8.302716913,3.849996975,2,0.386701662,0,3,False,3,3,-0.5685291675974607,-0.3635341635978585,3
1401,14,5.049328041,2.823777193,6.114908366,4.303676634,3,0.154488025,1,3,False,1,1,-0.433766311856689,0.2186340941796689,3
1402,17,1.764119104,1.766383588,6.743564828,4.635638892,1,0.235713084,2,0,True,2,2,0.584486696393102,0.38286043616585647,0
1403,17,8.127329043,0.933577333,4.891744783,4.301834913,1,0.424629846,2,3,True,2,2,0.6011676122755706,0.406860910142602,3
1404,14,5.417603199,1.349039553,6.429982233,8.585064472,1,0.284389644,2,0,False,4,5,-0.46290237266501183,0.4520863772146622,0
1405,17,1.310798617,2.417054367,4.619198871,3.159335107,5,0.701424855,0,3,False,3,3,-0.566268583541429,-0.42522588353444185,3
1406,15,7.661571016,0.484848182,7.198259727,5.873584897,2,0.537849442,2,2,True,2,2,0.5862112969750212,0.4093686069488088,2
1407,18,9.324439784,0.878506867,4.587630192,8.25053573,3,0.822297128,2,2,True,2,2,0.5930148141822932,0.3772079013550395,2
1408,14,9.473068992,2.038524068,8.743050287,4.908599739,1,0.724524918,0,1,True,5,0,0.3361501690214854,-0.7031289045679905,1
1409,17,3.690177324,0.946467619,7.399610305,2.652743847,4,0.128100612,1,1,True,0,4,0.5764481911539624,0.061502007424003385,1
1410,14,1.355168736,2.377505046,8.343807243,2.818239228,3,0.123388966,1,2,True,0,4,0.5676533029812666,0.09322054172834285,2
1411,16,5.183996266,0.391360462,6.51109832,3.259667763,4,0.895648639,0,1,False,3,3,-0.5732115725808262,-0.40106095872211595,1
1412,13,1.126092293,2.288058511,6.288947759,10.35843025,5,0.819511239,2,1,True,2,2,0.5618958230123446,0.3746176860585854,1
1413,18,9.339874185,0.205055145,4.589253334,8.578635056,1,0.467917323,1,1,False,1,1,-0.4233073606111172,0.2138689393819353,1
1414,14,1.835796274,0.037777838,7.143133642,2.645224111,3,0.130364135,1,2,False,1,1,-0.43386451812845805,0.21895481319248988,2
1415,13,2.5276586,2.694670556,7.087012989,5.910688792,3,0.898576291,1,1,True,0,4,0.5545387873738844,0.10503871794418582,1
1416,17,4.066365269,1.744017651,6.808612267,4.785851728,1,0.230700557,0,0,True,5,0,0.34523037063102413,-0.7442593940804401,0
1417,13,3.831644686,1.055480691,8.443110188,7.780401116,2,0.035534775,1,1,False,1,1,-0.4443157908797522,0.22883600302495183,1
1418,18,7.946628924,0.697783911,8.9950264,7.228059497,5,0.924239525,2,0,True,2,2,0.5773076884887739,0.3511958668040683,0
1419,14,4.563168206,1.85065735,8.50473805,6.811240234,1,0.808935621,0,1,False,3,3,-0.5822384973520274,-0.3601491472216268,1
1420,16,1.7076826,1.527006551,4.863194457,5.145123704,3,0.693481692,0,0,True,5,0,0.3373743567142461,-0.7561408613346132,0
1421,17,2.672098955,2.974793327,7.732357056,3.37799772,2,0.034030357,1,1,True,0,4,0.5747245481932525,0.0755296030099171,1
1422,14,5.091133852,2.94964796,4.481938634,9.423763829,3,0.528431178,2,0,True,2,2,0.5698652443680384,0.383722611390005,0
1423,18,1.474539174,1.905073698,8.167733725,10.79856769,4,0.653636155,0,1,False,3,3,-0.5775813784235537,-0.4329495016111741,1
1424,17,6.116556756,1.328611518,6.291034579,11.44150909,3,0.759347241,1,0,True,0,4,0.5650153214754771,0.07158929736319977,0
1425,15,5.657473066,1.473422907,4.794993738,2.586189706,5,0.471073885,2,2,False,4,5,-0.45341689314313954,0.41533773625612264,2
1426,13,7.147023164,2.047437199,9.172305142,9.399087116,1,0.9533493,2,3,True,2,2,0.574150381672856,0.4394998125588789,3
1427,18,9.377046154,0.304723633,7.684050034,9.265034594,3,0.244781061,0,3,False,3,3,-0.5571548098106146,-0.4048139336535895,3
1428,15,9.122545611,0.985056221,6.128349808,11.47109614,4,0.069734917,1,2,True,0,4,0.5728273733555586,0.07864530552718166,2
1429,14,9.460756181,0.225816723,4.184363078,4.529145945,4,0.332766245,2,2,False,4,5,-0.45027174365167183,0.43773158177548904,2
1430,16,2.44715597,0.220082279,7.223861554,9.421790383,1,0.66180487,0,0,False,3,3,-0.5773224832148356,-0.3831628917829557,0
1431,17,1.315653066,0.587517726,9.539355271,2.546262888,4,0.737157204,0,0,False,3,3,-0.5782413672133374,-0.4176150412434036,0
1432,13,3.022767005,1.455759764,7.578278996,8.312457208,1,0.738496897,0,1,False,3,3,-0.584582757786605,-0.3564347339597097,1
1433,17,8.950851728,2.354322963,9.829903628,5.508478241,5,0.110673828,0,1,False,3,3,-0.5727850842989524,-0.4301491912061268,1
1434,14,9.720534746,1.456487673,4.81870671,9.689094395,1,0.885089455,0,3,False,3,3,-0.5697216140142864,-0.3482763785028676,3
1435,17,8.593249511,1.006429832,7.409830628,10.63304286,2,0.280833703,2,3,True,2,2,0.5935439308247116,0.3909366977744328,3
1436,13,1.100177211,0.247058971,8.788750288,5.648210422,4,0.209911108,0,0,False,3,3,-0.5864853422421524,-0.397358547658824,0
1437,14,9.474279981,1.65088657,7.153244387,7.255860927,4,0.614457477,1,0,False,1,1,-0.44834216873152705,0.20882310112663355,0
1438,17,4.233580274,0.813805759,4.546398136,3.174040624,3,0.211849074,1,2,False,1,1,-0.42314214742774703,0.19643254611633237,2
1439,16,0.093102908,1.844802534,7.497316009,6.169069652,2,0.508038493,2,0,True,2,2,0.5751764423285316,0.3803613447540453,0
1440,18,4.423937407,2.931563217,7.670427435,5.608003933,3,0.407029697,0,1,True,5,0,0.34411545850994185,-0.7695774257393841,1
1441,14,0.460691697,0.333942964,8.372255491,3.831234598,1,0.232034263,0,2,True,5,0,0.3432229222039541,-0.7126857156564028,2
1442,18,5.438779212,0.636376196,8.567269091,10.94478625,5,0.292059633,2,0,False,4,5,-0.4596540936186781,0.37956014261260834,0
1443,14,3.385540274,1.419283614,8.624636129,3.48087838,4,0.427407231,0,1,True,5,0,0.3336011574263227,-0.7452786449375832,1
1444,16,4.734349336,2.905841446,7.980666362,8.357393575,5,0.346160346,0,1,True,5,0,0.33402462173336633,-0.7787865281994801,1
1445,18,6.131703607,2.315429329,5.294867119,10.90142643,1,0.381575784,1,3,False,1,1,-0.42340624532004795,0.21027621962847592,3
1446,15,8.688010958,2.694687579,6.425414535,11.1196858,1,0.735434622,0,2,False,3,3,-0.5750210604385269,-0.36636652330278396,2
1447,13,6.619015765,1.001144545,8.656779836,9.932396998,2,0.168379913,2,3,True,2,2,0.5808116861378291,0.41852518981353,3
1448,15,4.340488685,2.976115421,9.7205619,3.761411339,3,0.627618587,1,2,False,1,1,-0.442755782462843,0.21547240249602334,2
1449,17,8.194278537,0.308498448,4.473681789,10.17431409,4,0.678157776,2,2,False,4,5,-0.4494056559266374,0.41379471899660564,2
1450,16,9.055821376,0.158918718,7.213220067,4.765648124,4,0.802087046,2,3,False,4,5,-0.4484583547248076,0.43494542878687664,3
1451,15,1.197599664,2.566807881,5.875133628,11.22398027,5,0.847327175,0,3,False,3,3,-0.5806956919941505,-0.41416223740782765,3
1452,14,5.319329776,2.781794611,5.352363366,9.090866814,2,0.158665543,0,0,True,5,0,0.33333121313724234,-0.7389246747953369,0
1453,17,2.845119597,0.271756073,7.034864101,9.85267561,1,0.138260761,1,2,False,1,1,-0.4273926061939103,0.2131426058309135,2
1454,17,0.470611979,0.34028228,7.636536043,2.850324535,2,0.614771013,2,0,True,2,2,0.5823699394674012,0.38126530629271455,0
1455,15,6.685466951,0.099522473,4.058633389,7.827651134,4,0.756916551,2,2,True,2,2,0.5845593809793267,0.3865994990239499,2
1456,15,8.627707775,0.313522688,8.681239433,10.21142127,3,0.27232643,0,1,True,5,0,0.33896382991043683,-0.7401689361498252,1
1457,16,1.629026545,0.62825945,8.919292788,10.61590353,5,0.525847206,2,0,True,2,2,0.5691882412948771,0.35005890339973816,0
1458,13,8.124136576,2.910229857,9.793064947,2.286317047,1,0.772239431,2,3,False,4,5,-0.4597788879947508,0.4860194487467812,3
1459,15,8.533957335,2.003580667,5.083862399,11.39159233,1,0.767503108,2,1,False,4,5,-0.45998059640732397,0.4547255052591163,1
1460,15,9.143404427,2.335659077,7.567315374,2.433387333,1,0.653820166,2,3,False,4,5,-0.44887805727834373,0.4702560398840531,3
1461,18,2.652850891,2.328418211,6.559752241,8.145186797,3,0.078787696,2,1,True,2,2,0.5867956450708919,0.35215720194361116,1
1462,14,9.039530652,1.605221249,6.008967109,8.933875276,4,0.05064386,1,1,True,0,4,0.5672978337046745,0.08229866318027981,1
1463,18,3.206627547,2.392466933,7.393800709,3.073452912,4,0.38844531,2,0,True,2,2,0.5822013869144543,0.3467862739529238,0
1464,18,5.523380135,1.787422597,8.694298559,2.480118656,2,0.026687426,2,3,False,4,5,-0.4389715457516544,0.4252205112641377,3
1465,17,0.505074708,0.943638293,4.138316701,9.849121545,2,0.904144332,1,0,True,0,4,0.5668104642068265,0.07827664860372938,0
1466,13,0.438810884,1.683330326,9.816400675,5.846706248,4,0.020144665,0,1,False,3,3,-0.5857231213990913,-0.39967890396567635,1
1467,14,7.203732127,1.600525758,8.859289514,3.071125153,1,0.029612862,0,2,False,3,3,-0.5684808059222437,-0.3597815538079977,2
1468,16,4.44479978,2.470359161,8.506922222,9.626678164,3,0.165327378,1,2,False,1,1,-0.43794242774736725,0.1971354672836964,2
1469,16,2.562923754,2.945181652,8.562324293,10.4916307,4,0.627015132,1,1,False,1,1,-0.4489832899604835,0.18445561667486865,1
1470,15,1.90413496,1.233127696,6.334364258,7.873861908,3,0.541554141,0,3,True,5,0,0.34344143222776435,-0.7386587301054839,3
1471,15,6.699534909,2.290172035,8.509723305,3.612368084,5,0.659487137,2,3,False,4,5,-0.4574232074892568,0.4232608669614067,3
1472,16,0.00401544,0.299289012,6.320621252,2.152224715,1,0.893555141,2,3,True,2,2,0.5914148635010928,0.415151143296345,3
1473,15,8.058911692,2.330494108,9.392240977,9.008024813,5,0.454945651,1,2,False,1,1,-0.4442455668558653,0.19296004453665616,2
1474,13,0.792496061,1.114250736,5.0633343,7.501396748,4,0.043875976,2,0,True,2,2,0.5712063420784409,0.37450009185071936,0
1475,18,1.914896149,0.118170489,5.754084545,8.507971417,2,0.763496625,1,3,True,0,4,0.5828226752330253,0.08697291443734192,3
1476,15,3.862363953,1.089738536,7.308025256,10.1318467,4,0.811964463,0,0,False,3,3,-0.5867649834068619,-0.4070575925005624,0
1477,17,4.848587397,1.831928253,5.915266215,6.34227777,5,0.04988836,2,3,False,4,5,-0.44579419618518007,0.3942503223621859,3
1478,15,3.549951158,0.357750503,6.545423472,3.245154688,3,0.242849294,0,3,False,3,3,-0.5632356777635432,-0.3854941107552467,3
1479,14,3.20712165,2.772103477,6.954536136,11.39983285,4,0.770596799,2,3,True,2,2,0.5724534207263748,0.38668540831778236,3
1480,13,9.639160121,0.23301724,9.138120093,7.452621272,2,0.376155239,2,0,False,4,5,-0.4660160541309181,0.4610021125502623,0
1481,14,6.415796812,2.790020159,7.139153522,8.152941191,5,0.472651398,2,0,False,4,5,-0.4722520984432771,0.40973994729413304,0
1482,14,0.234329554,2.121412554,6.174759092,11.3341143,4,0.823175742,1,0,True,0,4,0.5502935139822224,0.07494013897126309,0
1483,17,4.301759084,0.989136526,5.486416984,11.31583656,5,0.094619538,0,1,False,3,3,-0.5713358401994861,-0.44062597440465084,1
1484,13,8.750086997,1.172251043,6.452055873,7.720946067,5,0.677284324,1,2,True,0,4,0.5627952843624954,0.09388676204327265,2
1485,13,3.014561864,2.222428094,7.094416626,4.976114247,1,0.214984387,1,1,False,1,1,-0.44319464642493056,0.23995177643290716,1
1486,13,0.945563448,1.804413303,8.476689143,11.97113634,3,0.062651431,0,2,True,5,0,0.33073234357656967,-0.738839478435158,2
1487,13,7.583847716,2.014928764,4.726292657,8.8081709,1,0.662497846,0,1,True,5,0,0.3350567955182411,-0.704601995493364,1
1488,13,6.060138319,1.16749385,5.329655129,6.084366769,5,0.121412253,1,2,False,1,1,-0.4393160120316494,0.203209899129437,2
1489,17,5.703125078,1.463440445,6.277924095,7.598368029,2,0.747007259,1,0,True,0,4,0.5688072735248663,0.08475799342183901,0
1490,15,0.535765596,2.969602452,6.162390431,6.158340503,2,0.202705391,1,2,False,1,1,-0.43738796615158215,0.2112394110593463,2
1491,14,1.404990098,0.641768611,6.350488526,10.88305152,1,0.04851202,0,3,False,3,3,-0.5687370438519795,-0.3685425670493057,3
1492,13,6.225493962,1.25356856,8.761127588,6.824993749,2,0.099297465,1,0,True,0,4,0.5604290112330689,0.10931955921206887,0
1493,15,2.078238415,0.875469563,5.944926418,10.23528376,5,0.841270249,0,1,False,3,3,-0.5836490675761566,-0.41625826715768827,1
1494,15,5.040700797,2.295334531,7.011389082,10.40176298,4,0.370968216,1,3,True,0,4,0.5693467472377484,0.08024906630855713,3
