User_ID,Age,Gender,Social_Media_Hours,Exercise_Hours,Sleep_Hours,Screen_Time_Hours,Survey_Stress_Score,Wearable_Stress_Score,Support_System,Academic_Performance,Cluster
979,14,M,1.1284054450000003,0.02504921299999996,9.135855162,5.567313281,4,0.868676839,High,Poor,1
980,16,F,8.700249255,0.33106517,9.367348017,11.8557463,3,0.729665098,High,Poor,0
981,18,M,6.361056346,0.718466144,7.892400895,9.077603058,4,0.05558846700000003,High,Good,0
982,14,F,1.6473089610000002,0.663664543,8.352347477,6.489314454,4,0.513903796,High,Good,1
983,13,M,4.298312575,2.960389783,7.295320599,2.1211527010000006,2,0.09129531799999996,High,Excellent,2
984,16,M,2.872576949,0.918018316,6.306572398,7.204834144,1,0.9574964289999999,Low,Good,1
985,15,M,7.367945687,0.38226235,7.888707538,11.83928202,5,0.244640641,Moderate,Excellent,0
986,14,F,4.534162306,1.636687633,9.449731741,7.23060909,2,0.9326210260000001,Moderate,Excellent,2
987,13,M,9.892799451,2.573872366,6.500082283,3.8242668550000003,5,0.8340084079999999,Low,Poor,0
988,17,F,0.547449823,2.03418113,5.886460158,2.220937471,2,0.551364435,Low,Poor,2
989,18,M,3.550152661,0.888246267,6.330621631,5.547037581,2,0.336304573,High,Excellent,1
990,16,M,4.819001671,1.684848479,6.612385781,11.18228056,4,0.857946681,Moderate,Good,2
991,14,M,5.031335547,2.144567923,4.441366174,11.96554108,5,0.152783701,Moderate,Excellent,2
992,14,M,3.159358224,2.184313477,6.990651043,11.45367975,2,0.17997411400000002,Low,Good,2
993,15,F,7.292402491,1.999615366,6.965885488,9.294199933,4,0.22472267699999998,Moderate,Poor,0
994,15,M,8.747470735,2.612431274,7.530662966,7.581427284,3,0.597696898,Moderate,Good,0
995,17,M,9.38719302,2.610316375,6.176920183,7.906861464,5,0.314325225,High,Excellent,0
996,18,F,8.050933768,1.736809678,7.678645576,7.389920091,2,0.989181439,High,Good,0
997,17,M,8.505801973,1.289569107,9.269297862,9.070493049,3,0.195113035,High,Excellent,0
998,13,M,5.505453006,1.924710887,9.732825943,6.188732267,4,0.805610098,Moderate,Good,0
999,13,M,8.258882264,2.454636004,7.501673297,8.69204005,2,0.09583621899999994,Moderate,Excellent,0
1000,17,M,3.035039091,0.016956315000000055,4.255545724,3.21612115,4,0.353446562,High,Poor,1
1001,18,F,3.984787621,2.975991027,9.815415984,4.656953066,4,0.2437625,High,Excellent,2
1002,17,F,3.169130138,0.548681317,8.235172365,10.36003039,4,0.976835949,Moderate,Poor,1
1003,18,M,4.673873354,1.410746957,6.015781891,11.03748931,5,0.025730580000000003,Moderate,Excellent,2
1004,18,F,2.855796162,2.616089205,4.882946206,7.390082376,3,0.721669526,Low,Excellent,2
1005,16,F,9.616114423,0.675121197,4.860511673,2.316356172,3,0.247722125,High,Average,0
1006,18,M,3.1284462799999995,1.430385672,5.006466437,11.26973571,1,0.811248663,High,Average,1
1007,15,F,0.9804453810000004,0.39774654100000006,4.27343513,9.02064258,2,0.31122439999999996,High,Average,1
1008,18,M,5.268171661,1.185228976,9.412925132,6.140279238,4,0.18728424500000002,Moderate,Average,0
1009,18,F,0.5709907840000001,0.5314063639999999,7.244609397,7.983789432,2,0.693039851,Moderate,Good,1
1010,18,F,1.105431663,1.090883246,8.199756476,6.297748344,3,0.257576536,Low,Poor,1
1011,13,F,2.193893892,1.12039265,8.968651056,6.653392267,3,0.48554687,Low,Poor,1
1012,15,M,4.643502499,2.979512369,8.749246038,10.86809866,4,0.131533422,High,Average,2
1013,15,F,4.332509323,2.984439088,9.295633742,3.610842469,5,0.724598011,Low,Good,2
1014,17,M,7.99691862,0.34435883600000006,9.803527735,3.0366913549999994,4,0.406836205,Moderate,Excellent,0
1015,16,M,7.394746539,2.177906338,6.634423688,2.027287445,4,0.14057975900000008,Low,Excellent,0
1016,18,F,4.26318294,0.15523643900000006,9.7020128,5.140003756,1,0.741595047,Low,Poor,1
1017,14,M,3.3370420760000004,0.09057604600000002,8.33973969,3.474137665,5,0.10336219200000002,Moderate,Poor,1
1018,16,F,3.164687841,0.3160016830000001,4.424009142,4.199854951,2,0.574820423,High,Good,1
1019,16,M,7.739950873,2.896456971,8.090698727,2.1123898270000003,5,0.60748517,High,Excellent,0
1020,15,M,0.5207240620000002,2.822590644,8.120299958,4.271954147,4,0.9303505000000001,Low,Good,2
1021,16,F,0.1282164950000002,0.581783461,9.435163383,5.327115819,4,0.150980499,Moderate,Excellent,1
1022,18,F,7.955443919,0.48501700699999994,6.237592795,2.3156749640000003,4,0.65334636,Moderate,Average,0
1023,18,F,4.77146376,0.72160526,7.509469002,8.079041243,4,0.380768581,Low,Average,1
1024,13,F,1.3088113859999995,1.546640982,4.073125306,7.688003489,4,0.400814347,High,Good,1
1025,18,M,2.355659346,1.709113896,5.992451453,2.970357785,5,0.501825182,High,Poor,2
1026,18,M,9.325039531,0.664780291,4.373462357,7.950097775,4,0.233784612,High,Good,0
1027,15,M,8.595029756,2.269868364,7.131237837,11.98653919,3,0.461183239,Moderate,Good,0
1028,18,F,7.097850502,0.928659508,8.904685903,11.44468953,3,0.686846168,Moderate,Excellent,0
1029,13,M,4.822252303,2.766393977,5.238656153,2.0267099340000003,1,0.45711304,Moderate,Excellent,2
1030,14,F,5.203236262,1.970168119,7.164646273,9.953783113,2,0.042508427000000015,High,Excellent,2
1031,15,M,9.752445353,1.309053583,5.224051819,5.536052762,3,0.257826248,Low,Excellent,0
1032,14,F,9.657704439,2.369736005,4.724130807,2.6365137029999994,1,0.351460213,Moderate,Poor,0
1033,15,M,2.152690458,2.453743878,7.065980752,4.959832137,5,0.354721137,Moderate,Poor,2
1034,17,M,8.111045663,0.871444817,4.474891726,5.217365163,2,0.08100689300000002,Low,Average,0
1035,16,F,1.9724266620000002,1.019143632,7.524127787,7.232442393,4,0.449570552,High,Good,1
1036,17,M,2.135374779,2.807865461,4.188024764,8.610837673,4,0.691949019,Moderate,Average,2
1037,18,F,6.760930342,0.49422311500000005,4.640289831,9.490556122,5,0.048672017999999984,High,Excellent,0
1038,14,M,4.050010986,0.126451251,7.299984913,4.459030426,2,0.750924172,Moderate,Good,1
1039,18,M,9.315444071,1.362165968,7.548444477,5.217705702,3,0.955105203,Moderate,Excellent,0
1040,16,F,0.8900973490000004,2.403629701,4.173921581,5.083817069,2,0.009338155999999986,Low,Good,2
1041,15,F,5.115256408,2.315004319,7.440260728,5.627368681,1,0.19369231599999998,Low,Poor,2
1042,16,M,9.185215304,2.758591887,9.031015152,11.99656309,5,0.543487782,Low,Excellent,0
1043,13,M,9.041136605,1.599601993,8.333897064,9.779433028,3,0.218049487,Low,Good,0
1044,16,M,1.565292134,0.300194015,4.787110624,11.74990465,2,0.764626032,High,Good,1
1045,13,M,3.666377001,1.766066923,7.554847885,8.931110595,2,0.312134315,High,Excellent,2
1046,16,M,6.191214,2.335186843,8.033515,6.062707016,3,0.293625282,High,Poor,2
1047,13,M,1.5939488479999997,0.2799843609999999,4.223387211,5.897441836,1,0.0009238759999999901,Low,Poor,1
1048,14,F,9.68022172,0.517972203,9.132086012,6.88581145,1,0.270126188,Moderate,Poor,0
1049,18,F,9.147493287,0.03687198299999994,9.437604384,6.168697834,2,0.21767052199999998,High,Good,0
1050,18,F,1.66950179,1.780957738,9.10271364,10.28326246,4,0.343240967,Low,Poor,2
1051,17,M,1.2115546129999997,2.660203176,8.947788808,6.65002013,3,0.14765665300000003,Low,Good,2
1052,18,M,0.8540848279999995,2.011989948,8.469791191,4.956143602,1,0.594648666,Low,Average,2
1053,15,M,9.09443664,2.946120263,7.800592188,9.748602687,1,0.238741543,High,Poor,0
1054,16,F,1.936238098,0.18910095699999996,8.07176203,10.54420409,1,0.831750865,Moderate,Excellent,1
1055,17,F,4.162849285,2.709003255,8.83837176,6.204289561,5,0.284557947,High,Excellent,2
1056,15,M,4.488513657,2.442204862,7.97499075,8.678085719,4,0.21086959899999996,Low,Excellent,2
1057,15,M,5.990110442,0.942724561,5.96636174,2.588045339,1,0.05675136199999997,Low,Excellent,0
1058,13,F,0.7173534369999999,2.920579656,6.255766613,7.29464852,4,0.73990669,Low,Average,2
1059,18,F,2.267586174,0.863813245,9.38234481,2.4498113770000005,2,0.508208175,High,Average,1
1060,14,F,9.314903869,2.667914171,4.102732515,2.291908405,2,0.113782997,Moderate,Poor,0
1061,14,M,9.084101073,2.642245731,8.192923487,8.129248505,5,0.22133478300000003,High,Poor,0
1062,17,M,7.812906474,2.27297285,9.728665315,5.033353824,4,0.9987190720000001,Low,Excellent,0
1063,14,M,0.19401245600000028,1.690411421,8.23736902,9.425371625,3,0.806028727,Low,Excellent,2
1064,16,F,3.270067685,0.36000824900000006,9.963471929,10.96082561,5,0.349869486,Low,Excellent,1
1065,14,F,6.279587353,1.595915203,8.125269433,3.393911737,1,0.542554831,High,Good,0
1066,17,M,2.751902118,1.070388767,4.206178175,9.245228386,2,0.416017159,High,Poor,1
1067,14,M,9.095866951,2.376651099,8.96205929,7.145199983,2,0.03638956500000001,High,Excellent,0
1068,16,F,6.338894618,2.274387619,5.707779472,3.121192502,3,0.778677009,Low,Excellent,0
1069,13,M,0.719067173,2.731837522,6.676343354,8.515926065,5,0.716986113,High,Excellent,2
1070,17,F,9.090055888,0.04449048700000002,5.872551495,8.094668031,4,0.408802314,Moderate,Average,0
1071,13,F,9.577666582,2.42730965,5.611324637,7.156418674,2,0.845897137,Moderate,Average,0
1072,13,M,0.7771241839999998,2.815386159,6.588434222,11.26471205,1,0.534739095,Moderate,Average,2
1073,13,F,5.323602349,2.367901347,6.272508691,7.210796961,3,0.065208439,High,Good,2
1074,15,M,3.033642822,0.39058338000000004,7.800031491,11.90515115,3,0.25940629,Low,Good,1
1075,18,F,3.928390765,0.24383731499999994,8.878907206,7.092288138,3,0.461772836,Low,Poor,1
1076,15,F,1.7965121799999997,0.06253571899999999,5.782531919,3.158520383,1,0.10344923899999992,Low,Excellent,1
1077,18,M,5.78072102,1.886235677,5.282326917,6.704712511,3,0.571081193,Low,Poor,0
1078,13,F,9.579793532,1.889017956,8.001371625,3.823287626,4,0.12056816200000003,Low,Poor,0
1079,17,M,5.030726003,2.960741143,8.021920395,7.971334852,4,0.200508185,High,Average,2
1080,18,M,0.8291458140000003,1.194129522,9.406787436,8.931321752,5,0.893983661,Moderate,Excellent,1
1081,16,F,6.200013335,0.995718855,4.095674119,6.684352787,5,0.999812388,High,Average,1
1082,16,M,3.402229945,1.873274782,9.118243973,2.977029677,4,0.550253344,Low,Average,2
1083,14,M,8.559251896,2.476826018,7.126013038,6.686413986,1,0.61964861,High,Excellent,0
1084,18,M,4.346781483,2.810321849,7.727812535,2.814542147,5,0.797431147,High,Poor,2
1085,17,M,1.9283960890000005,2.409372499,4.548228643,8.821259555,3,0.696139496,High,Poor,2
1086,15,M,1.911056227,1.280021942,6.595689597,9.903682249,4,0.18246654499999998,Low,Average,1
1087,13,M,7.687641807,1.904742706,5.363814443,11.62380327,2,0.411671525,Low,Excellent,0
1088,14,F,2.655875983,2.56889798,5.52535018,3.488021071,1,0.535116519,Low,Poor,2
1089,16,M,7.672333942,1.471829065,7.024570688,7.324203355,1,0.359711992,High,Good,0
1090,15,F,2.0588731079999993,0.650059931,8.874735702,7.675373675,4,0.17610617,High,Poor,1
1091,15,F,3.216863687,0.509170319,8.462685581,11.22476534,2,0.736113344,Moderate,Excellent,1
1092,13,M,4.654869724,0.00047323399999998905,7.545999755,8.272766406,1,0.198846405,Moderate,Excellent,1
1093,18,F,9.431958497,2.154713985,7.236509157,3.455096456,5,0.260485929,Low,Excellent,0
1094,16,F,9.317314248,0.3332916269999999,6.563836259,6.36351324,2,0.286519615,Moderate,Average,0
1095,17,M,2.0687187540000003,0.731517299,9.836259841,8.547625285,3,0.16177923,Low,Poor,1
1096,15,M,3.582190412,0.893628995,7.361155325,9.002844321,5,0.849551623,Low,Good,1
1097,13,M,1.493993885,1.68113958,5.52379839,10.63073999,2,0.610616319,High,Average,2
1098,17,F,5.099850793,1.193871832,5.380544752,3.805071198,4,0.83474813,Moderate,Poor,1
1099,18,F,4.605825507,2.024021976,7.668118185,11.51542147,1,0.493729314,Low,Excellent,2
1100,16,M,9.007601625,0.16691597800000002,7.136965164,2.5913941199999995,5,0.51956304,Low,Poor,0
1101,18,M,9.300053778,0.3718175829999999,4.046186818,11.83762135,4,0.61614463,Moderate,Excellent,0
1102,15,F,3.83567391,1.497634511,8.980392233,10.57767093,2,0.370919544,Moderate,Excellent,2
1103,17,F,4.91737943,1.010894364,8.224734125,8.602727828,3,0.496584095,Moderate,Poor,1
1104,17,F,8.962362491,0.887440088,7.970975738,9.349955003,1,0.546915129,Moderate,Poor,0
1105,17,F,8.067078077,0.2010842369999999,4.412683946,2.7269200590000002,1,0.953542436,Moderate,Good,0
1106,15,M,0.0365631129999997,2.687157524,6.172335101,2.414798629,5,0.882908132,Moderate,Poor,2
1107,15,F,3.200595642,2.075455758,9.612293564,3.017657966,4,0.12924584700000002,Moderate,Poor,2
1108,18,F,4.217742419,0.36485447000000004,9.175535448,2.873598147,2,0.04128246699999999,Low,Average,1
1109,14,F,2.297162837,0.19513787299999996,5.713257627,7.473812335,2,0.680333952,High,Excellent,1
1110,18,F,1.9957161589999997,2.9246176,4.942353305,4.154439870999999,4,0.04919866700000003,Low,Excellent,2
1111,16,M,0.3778450659999999,2.043517651,6.694527743,10.60205637,1,0.06035106499999998,Low,Good,2
1112,13,M,6.433697251,1.252368213,6.134982272,6.457486231,4,0.15926339699999997,High,Average,0
1113,17,F,2.625102905,2.105193122,8.09335826,8.955104765,2,0.351707091,High,Good,2
1114,14,F,0.5234717839999998,2.268995359,9.798608861,8.52873093,4,0.434996112,High,Poor,2
1115,13,M,2.309793105,2.339886607,6.1780087,5.198530389,1,0.519378035,Moderate,Good,2
1116,14,M,8.019139528,1.433631917,4.373345036,4.431675735,5,0.992288193,Moderate,Excellent,0
1117,18,F,8.514891816,1.289648274,9.38568405,5.424562853,1,0.385232755,Moderate,Average,0
1118,15,F,4.830662452,0.03308425299999995,4.227698381,9.966583738,3,0.24275309699999997,Low,Poor,1
1119,17,M,4.160706704,2.779671345,9.716595383,7.862768484,3,0.575252409,High,Average,2
1120,18,M,9.778536935,1.809923635,7.987476568,4.535386625,4,0.21515095300000003,High,Average,0
1121,13,M,2.0056465959999996,0.609461812,9.650135251,10.17846443,1,0.9405434319999999,Low,Good,1
1122,13,M,2.153592829,2.758810258,5.19795812,2.547593861,1,0.259254302,Moderate,Poor,2
1123,13,M,2.91867177,2.744795705,4.244198772,8.99183375,2,0.989934136,High,Average,2
1124,13,M,1.727573183,2.967552493,6.92925987,6.391008057,5,0.41866819,Low,Average,2
1125,13,F,3.793655982,2.622169689,6.703740487,9.312903861,1,0.812686007,Moderate,Good,2
1126,14,M,9.10834227,2.993353163,5.98895364,11.2746128,4,0.648280325,Low,Average,0
1127,18,M,6.153478406,0.734058564,9.745938846,9.500340979,2,0.933494174,Moderate,Excellent,1
1128,17,M,4.119465486,2.526748756,8.935502393,6.419653553,2,0.625426953,Low,Excellent,2
1129,15,M,9.344107946,2.469084926,7.969492128,3.5097568149999994,4,0.581217979,Moderate,Poor,0
1130,15,F,0.48464232500000026,0.692821078,4.97714975,10.06350976,4,0.652852445,Low,Poor,1
1131,18,F,2.102761779,0.29531264700000004,8.405940449,6.607055269,1,0.786465532,Low,Good,1
1132,18,M,5.658886051,2.938261541,8.362074728,2.7531232349999994,1,0.8988416319999999,Low,Average,2
1133,15,F,6.155526232,0.888073655,6.550409042,9.190553978,2,0.2668149,Low,Good,0
1134,15,F,0.39557506600000014,2.612675371,9.548715458,4.918519659,2,0.200887092,High,Good,2
1135,14,F,4.030387579,0.012381463999999953,5.001867293,2.488882295,5,0.034349695999999985,High,Excellent,1
1136,16,F,6.491539648,0.06307442199999991,5.604025374,11.02751015,2,0.370079203,High,Average,1
1137,17,F,6.980705464,1.397613926,4.379346036,6.831010921,4,0.846185023,High,Excellent,0
1138,13,F,6.381399025,0.716144052,8.772705749,4.809610532,4,0.06985742899999992,Low,Excellent,0
1139,16,M,3.205632244,2.06952385,7.730556317,9.163865579,5,0.538520076,High,Poor,2
1140,18,M,0.9352012360000002,1.696692977,5.889641834,10.85902378,3,0.694788636,High,Good,2
1141,15,M,4.271124464,0.23245739199999993,4.982881982,2.00307075,3,0.836853033,Low,Excellent,1
1142,16,M,1.2875443739999999,0.48788488900000004,4.24088662,8.87852185,4,0.583430322,High,Poor,1
1143,17,M,9.476236585,1.16414781,5.000473412,9.67011694,3,0.18632001000000004,High,Poor,0
1144,18,F,4.75170866,0.5568121919999999,6.719707878,4.099274273,3,0.964536258,Moderate,Average,1
1145,13,M,3.172591744,2.376667042,5.483061814,6.896238314,5,0.09465150999999994,High,Average,2
1146,13,M,7.663040711,1.248210707,5.553893065,2.8928589889999996,2,0.768999612,Moderate,Excellent,0
1147,17,F,4.979485926,0.28029560099999995,9.2534582,9.467498825,2,0.08655922399999999,High,Poor,1
1148,17,F,3.1003402399999995,1.453028707,7.090826041,10.47456019,3,0.14341910799999996,Low,Poor,2
1149,15,M,8.119677424,0.272514543,8.375511839,3.0818665730000006,1,0.898215594,High,Poor,0
1150,13,F,8.67152151,0.3868119160000001,4.214265694,10.16460253,5,0.753074659,Low,Good,0
1151,18,F,6.730081663,0.718829496,6.190980134,9.715701705,3,0.365508271,High,Poor,0
1152,16,F,0.4696442239999996,2.578583116,6.875016084,5.469133204,1,0.638724357,High,Good,2
1153,18,F,5.663228802,2.773837597,5.118501131,8.902895299,1,0.457247222,Low,Average,2
1154,14,M,7.63294912,2.478773188,4.721149249,2.000481239,5,0.06653776100000003,Low,Excellent,0
1155,14,F,1.3650301210000002,1.002231652,9.221822671,11.31797654,2,0.721127616,Low,Average,1
1156,17,M,2.286707514,0.817339323,9.636589763,7.503832353,4,0.763255724,Low,Excellent,1
1157,15,M,8.824951051,1.647467072,4.472840188,8.203388641,1,0.882341386,Moderate,Poor,0
1158,14,F,0.2012172190000001,2.165559482,6.094112275,8.646594135,4,0.540637347,Moderate,Excellent,2
1159,13,F,7.527271378,2.980118364,9.749713769,7.613690172,4,0.673137951,Low,Excellent,2
1160,18,F,4.737732925,0.3947121359999999,4.498970399,10.56763888,5,0.438050418,Moderate,Average,1
1161,18,M,4.467721588,0.1478759970000001,7.861848237,8.097018322,2,0.318909259,High,Excellent,1
1162,17,F,0.07096532500000041,2.083067667,9.833328226,11.07759991,5,0.411699995,High,Poor,2
1163,16,F,8.19398231,2.496677351,9.869342011,7.823316222,1,0.9117523569999999,High,Good,0
1164,17,F,3.598249006,2.53904634,6.827339985,3.71122422,2,0.164171285,Moderate,Poor,2
1165,16,F,5.407656313,2.035390647,4.976494647,11.13562556,3,0.248499818,Moderate,Excellent,2
1166,17,F,6.773006863,2.862047412,5.21250589,8.816274984,2,0.606190791,High,Average,2
1167,17,M,7.026295764,1.533014291,9.337608371,8.992389944,5,0.11628132200000002,Low,Poor,0
1168,17,F,9.559800588,2.741444395,9.470098026,11.85481751,5,0.891864512,High,Excellent,0
1169,16,F,5.313399532,2.903436411,7.647277863,2.7519655419999998,4,0.047236372000000026,Moderate,Average,2
1170,16,F,3.99719551,2.541472371,8.597058397,6.285926071,3,0.755312293,High,Good,2
1171,17,M,9.537036265,0.92927569,8.439587509,4.39095393,2,0.373728047,High,Average,0
1172,14,F,6.42110235,0.588646954,7.970929588,8.304264647,3,0.05116557399999999,Moderate,Excellent,0
1173,15,M,2.9815035629999995,1.644360195,8.963661729,10.06811684,4,0.842927894,Moderate,Average,2
1174,15,M,1.264642454,1.359044251,8.112439738,11.66310709,3,0.640460235,Moderate,Excellent,1
1175,15,F,8.425545015,2.633275027,7.204013834,6.54596107,3,0.00885870900000002,Moderate,Average,0
1176,16,F,3.621816028,0.30009501299999997,5.421738176,9.862182306,2,0.267532848,High,Average,1
1177,16,F,6.604697214,0.773220184,8.463328865,11.17051592,3,0.352045608,Moderate,Average,0
1178,14,M,4.708164194,2.255396834,6.840627207,8.833254325,4,0.322578149,Low,Excellent,2
1179,15,M,1.989297798,0.28495993500000005,5.768750104,4.427325524,1,0.498342029,Moderate,Average,1
1180,15,M,6.016866086,0.962293242,8.811677654,8.078541511,1,0.526802958,Moderate,Excellent,0
1181,17,M,0.6068306899999998,1.161466182,8.180281602,11.69952048,5,0.396754018,High,Poor,1
1182,16,M,4.133424599,1.86778139,9.624037379,11.87553829,1,0.331770339,Low,Good,2
1183,15,M,5.466149397,0.474397937,4.99264984,8.423598237,2,0.504409328,Low,Poor,1
1184,18,F,4.360469741,2.581813471,7.895135708,10.86987758,5,0.03361540499999999,Low,Good,2
1185,14,F,7.486721753,1.342626706,5.465436809,4.003493638,1,0.64520176,Moderate,Excellent,0
1186,18,M,8.279249545,2.751065136,9.421497912,4.46078605,1,0.605982517,High,Poor,0
1187,18,F,7.71243074,1.403609741,4.596996486,11.52887613,5,0.2792198,High,Good,0
1188,14,F,0.38812947799999975,0.825120777,7.936970839,3.3523537549999998,2,0.179515447,Moderate,Good,1
1189,18,M,1.941287704,0.42548648600000005,8.746514329,3.911064381,5,0.07298497300000001,Low,Poor,1
1190,15,M,5.366075093,0.011235284000000068,6.129507042,6.205485991,2,0.587343751,Low,Poor,1
1191,16,F,9.348220404,1.596472455,9.724828476,7.895842878,2,0.568900273,High,Excellent,0
1192,14,M,8.349567751,0.3214700910000001,9.104384108,8.03817219,4,0.53331809,Moderate,Good,0
1193,17,M,8.425345084,1.175183291,5.767709798,4.919760087,1,0.985618268,Low,Excellent,0
1194,18,F,3.032081938,1.767815284,4.045246556,11.20613898,1,0.531544111,Moderate,Excellent,2
1195,14,M,4.294478971,0.827057691,5.779943057,11.15099908,3,0.72179073,High,Average,1
1196,13,F,4.707059473,0.525672877,5.687862823,5.920680531,5,0.11291827199999999,Moderate,Excellent,1
1197,13,F,1.5737158329999996,2.324164868,9.339787645,6.342917694,4,0.298970789,Moderate,Good,2
1198,16,F,0.3106813019999999,2.840373517,9.80272707,9.024971168,1,0.275446615,Moderate,Average,2
1199,15,F,9.469028995,0.30132125399999987,4.422639916,8.629958964,3,0.575975506,Moderate,Excellent,0
1200,16,F,2.407125857,0.46677097300000003,6.827768971,5.82297015,4,0.330813228,Low,Excellent,1
1201,16,M,2.399489037,2.880037972,7.289991991,6.142442515,2,0.641066427,High,Good,2
1202,16,M,0.8337905379999997,0.11335266500000007,4.557469968,5.480389434,1,0.690089739,Low,Average,1
1203,16,M,9.285077519,2.93289701,6.264986255,4.35385007,5,0.033689837,Low,Poor,0
1204,17,M,5.797371149,0.013933449000000042,5.902494504,6.581383629,4,0.639757712,Low,Poor,1
1205,17,F,6.670368571,2.621005967,7.216338126,8.864341319,3,0.116787362,Low,Average,2
1206,14,F,9.115768873,0.921975543,7.967145398,9.419667053,5,0.465135302,High,Average,0
1207,13,M,3.456201689,2.815766575,8.220910663,9.788736483,2,0.726576571,High,Average,2
1208,16,F,6.215073111,0.950835866,4.820530142,5.747320135,5,0.703344996,Low,Average,1
1209,14,M,0.3879945469999999,1.962918965,8.877686212,9.646359943,3,0.299822545,Moderate,Poor,2
1210,13,M,1.8677252820000003,0.24009770900000005,8.071252179,2.0651631569999997,2,0.27236585,Moderate,Excellent,1
1211,18,M,8.312458051,0.726989434,9.3344495,6.770499377,3,0.440226508,Moderate,Good,0
1212,15,F,7.667683563,2.321038039,6.696016357,9.939044001,1,0.188667083,Moderate,Poor,0
1213,17,F,3.506426915,1.586057561,9.363338576,8.300447206,3,0.974699013,Moderate,Good,2
1214,18,F,3.768106278,2.783907185,9.194644734,6.740631242,5,0.344917071,High,Poor,2
1215,13,F,5.335544336,1.286254225,6.630455994,8.446420066,1,0.922993274,Moderate,Average,1
1216,18,M,0.002410046999999693,2.609437097,6.286859892,11.06946003,1,0.908264963,High,Poor,2
1217,15,F,2.41244336,1.346866312,9.59687209,7.663818006,4,0.364848988,Moderate,Poor,2
1218,13,F,2.082318086,2.937744836,8.290988407,9.997861915,5,0.254084632,Moderate,Average,2
1219,18,F,2.504829467,2.879503144,9.569472079,11.80742725,5,0.770835635,Low,Excellent,2
1220,17,M,8.059058425,0.987410117,8.781848673,9.055682021,2,0.229377848,Low,Average,0
1221,17,M,2.796738565,2.657771011,7.655784636,7.733257639,3,0.52124639,Low,Excellent,2
1222,14,F,1.9152132210000006,2.542834123,4.695116662,2.3748594709999997,3,0.11068937400000001,High,Poor,2
1223,18,F,5.042634608,0.632041192,5.748884035,5.744778983,5,0.385932155,High,Poor,1
1224,16,F,8.656450364,1.872871202,9.813054443,7.654427335,3,0.07815492399999996,Low,Good,0
1225,18,F,2.413497038,0.21804694699999994,5.916532592,9.972065717,5,0.283439593,Low,Good,1
1226,13,M,0.785362428,2.510132162,4.559529219,6.381047896,1,0.665293738,Moderate,Poor,2
1227,13,F,3.564047358,0.5236376509999999,8.245320136,11.60058276,3,0.991307157,High,Good,1
1228,18,F,7.476518246,0.21244410400000002,8.404025527,4.717937526,3,0.254807597,Moderate,Excellent,0
1229,15,F,5.506905447,1.200657287,5.712746322,9.445671952,5,0.473321291,Moderate,Average,1
1230,17,M,8.167933696,1.730766416,5.786031876,6.190314171,5,0.448046115,Low,Poor,0
1231,13,M,9.595921476,2.564750876,6.813357913,6.859884946,2,0.184153634,Moderate,Poor,0
1232,17,F,7.926624768,2.922727577,4.130733699,10.02502034,3,0.610069036,Moderate,Good,0
1233,13,F,6.038030788,1.318477538,8.735938062,4.962152617,4,0.724704947,Low,Poor,0
1234,14,F,4.933415881,0.18134076899999996,5.902532724,2.9681205660000005,5,0.14721948300000004,Low,Poor,1
1235,16,F,0.40069086300000034,2.247346737,9.122578612,7.202555846,4,0.757124573,Moderate,Excellent,2
1236,13,F,9.843219788,1.695519769,8.81578253,7.287946118,1,0.700161636,Moderate,Excellent,0
1237,17,M,3.834811226,1.343674035,7.968412199,9.971677722,1,0.19734288100000003,Moderate,Average,2
1238,14,M,1.522282139,0.927806636,5.949249203,11.68319206,4,0.648947625,High,Poor,1
1239,13,M,6.667088554,1.507195584,7.09789937,2.5530068629999993,1,0.393671679,Moderate,Good,0
1240,15,F,2.842882891,1.016038813,6.668975546,7.916894737,4,0.681137752,Low,Average,1
1241,16,M,5.857782709,2.271035603,6.033291317,8.812785303,2,0.496096852,Moderate,Good,2
1242,13,M,5.867679078,1.631681089,9.088817736,11.85801351,2,0.04813767499999999,High,Poor,0
1243,14,M,4.457298209,2.630543322,6.901042447,11.42590214,1,0.786966988,Moderate,Good,2
1244,15,F,8.361186155,1.630631744,8.996338587,9.124507647,4,0.555599925,High,Good,0
1245,18,F,2.649670616,0.71478724,4.631310845,7.217894112,4,0.724794623,High,Average,1
1246,14,M,4.486325916,2.553275647,4.846148732,3.6152392229999997,4,0.126071775,Low,Poor,2
1247,14,F,5.376921286,1.671657135,9.863921831,5.841765552,1,0.721272473,Moderate,Average,0
1248,15,M,6.636247208,0.620523114,7.526610776,7.851223251,4,0.413666189,High,Poor,0
1249,14,M,7.839718504999999,1.87052343,7.058618041,9.252003966,5,0.799267044,Moderate,Excellent,0
1250,15,M,3.948072829,1.073150295,7.138936379,8.353995575,4,0.599165875,High,Average,1
1251,13,M,6.460469441,2.533216837,5.291612644,9.141228018,5,0.354902125,Low,Poor,0
1252,15,F,1.506109531,1.359899216,8.312223697,6.291525046,2,0.20191695199999998,Low,Excellent,2
1253,15,F,9.326481005,2.179324074,4.508683742,9.276272906,5,0.815924169,Moderate,Excellent,0
1254,16,F,3.830588064,0.286608623,7.439942279,3.43741256,2,0.560192664,Moderate,Excellent,1
1255,15,F,7.29521422,1.188073039,7.42461278,3.6258631180000003,1,0.987468073,Moderate,Average,0
